report_no,incident_time,complaint_type,cctv_flag,precinct_code,area_code,area_name,cctv_count,population_density,rounds_per_day,crime_code,crime_type,weapon_code,weapon_desc,case_status_code,case_status_desc,victim_code,victim_name,victim_sex,victim_age,was_victim_alone,is_victim_insured,offender_code,offender_name,offender_sex,offender_age,repeated_offender,no_of_offences,offender_relation,officer_code,officer_name,officer_sex,avg_close_days,week_number
200104721,07:00:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,61619,Jasmine,F,30,Yes,Yes,50273,Emely,M,30,Yes,6,No,3260,Loletha,F,14,2
200104726,13:30:00,Phone,FALSE,3,371,West LA,244,5500,9,310,BURGLARY,113,SIMULATED GUN,AA,Adult Arrest,43994,Katie,F,60,Yes,Yes,1049743,Hollie,M,32,Yes,3,No,1029,Keysean,M,9,2
200104727,10:30:00,Phone,TRUE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,46590,Tony,M,34,Yes,Yes,10192,Dollie,M,37,Yes,5,No,4111,Rakayla,F,8,2
200104734,21:00:00,In-Person,TRUE,1,223,West Valley,268,3950,8,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,57688,Glenn,M,52,Yes,Yes,1348646,Macie,M,41,Yes,6,No,4111,Rakayla,F,8,2
200104735,21:00:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,220,ATTEMPTED ROBBERY,219,SCREWDRIVER,AA,Adult Arrest,68656,Marvin,M,37,Yes,Yes,1195738,Georgina,M,41,Yes,6,No,1024,Izreal,M,9,2
200104736,00:10:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,117200,April,F,39,Yes,Yes,1480787,Brenton,M,39,Yes,6,No,2037,Traivon,M,12,2
200104737,00:40:00,In-Person,TRUE,3,336,Van Nuys,250,4149,9,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,21281,Derek,M,49,Yes,Yes,939147,Scotty,M,40,Yes,6,No,1029,Keysean,M,9,2
200104738,00:40:00,In-Person,FALSE,2,261,77th Street,150,8889,9,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,18580,Erica,F,35,Yes,Yes,283655,Gus,M,34,Yes,6,No,3247,Christon,F,14,2
200104739,23:35:00,In-Person,TRUE,2,322,Southwest,168,7800,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,17526,Ian,M,39,Yes,Yes,1722947,Bryanna,M,33,Yes,6,No,2034,Royston,M,11,2
200104740,21:00:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,13508,Adrian,M,35,Yes,Yes,1933911,Dona,M,35,Yes,2,No,1024,Izreal,M,9,2
200104741,10:00:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,76341,Theodore,M,48,Yes,Yes,366004,Zayden,M,35,Yes,5,No,3262,Lucyle,F,11,2
200104742,22:58:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,114870,Alexandra,F,49,Yes,Yes,196603,Marcel,M,33,Yes,2,No,1024,Izreal,M,9,2
200104743,14:00:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,9976,Marcus,M,54,Yes,Yes,1232013,Annika,M,39,Yes,1,No,2037,Traivon,M,12,2
200104744,02:20:00,Phone,FALSE,2,261,77th Street,150,8889,9,320,"BURGLARY, ATTEMPTED",114,AIR PISTOL/REVOLVER/RIFLE/BB G,IC,Invest Cont,17304,Alfred,M,59,Yes,Yes,1173250,Nyla,M,39,Yes,3,No,3247,Christon,F,14,2
200104745,23:45:00,In-Person,TRUE,2,323,Northeast,255,4100,9,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,AA,Adult Arrest,86544,Jackson,M,30,Yes,Yes,1451827,Annmarie,M,41,Yes,6,No,3247,Christon,F,14,2
200104749,20:00:00,In-Person,TRUE,2,322,Southwest,168,7800,8,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,59035,Edwin,M,56,Yes,Yes,1042463,Kiley,M,40,Yes,6,No,3247,Christon,F,14,2
200104750,07:20:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,61487,Melvin,M,50,Yes,Yes,884298,Pierre,M,33,Yes,6,No,3246,Bonnell,F,9,2
200104752,10:45:00,Phone,FALSE,2,261,77th Street,150,8889,9,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,29421,Sylvia,F,46,Yes,Yes,1399487,Dion,M,33,Yes,6,No,3247,Christon,F,14,2
200104754,10:15:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,2750,Hazel,F,31,Yes,Yes,1127580,Adalynn,M,35,Yes,6,No,3262,Lucyle,F,11,2
200104755,09:54:00,Phone,FALSE,2,261,77th Street,150,8889,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,12089,Sheila,F,49,Yes,Yes,1541076,Valarie,M,36,Yes,6,No,3247,Christon,F,14,2
200104759,12:00:00,Phone,FALSE,1,223,West Valley,268,3950,8,910,KIDNAPPING,308,STICK,IC,Invest Cont,3124,Alicia,F,5,Yes,Yes,826751,Claudette,M,32,Yes,6,No,4111,Rakayla,F,8,2
200104761,19:00:00,Phone,TRUE,2,261,77th Street,150,8889,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,4823,Steve,M,32,Yes,Yes,101162,Ashley,M,36,Yes,6,No,3247,Christon,F,14,2
200104762,02:00:00,Phone,TRUE,3,371,West LA,244,5500,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,82589,Leah,F,46,Yes,Yes,1513830,Ariel,M,41,Yes,6,No,1029,Keysean,M,9,2
200104763,04:00:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,118490,Hunter,M,57,Yes,Yes,33282,Katlyn,M,30,Yes,6,No,3262,Lucyle,F,11,2
200104765,09:00:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,84744,Lee,M,53,Yes,Yes,1023322,Adolph,M,30,Yes,6,No,2037,Traivon,M,12,2
200104766,04:00:00,In-Person,FALSE,2,322,Southwest,168,7800,8,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,117190,Jeffery,M,54,Yes,Yes,195645,River,M,39,Yes,3,No,3248,Ciel,F,11,2
200104768,12:30:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,662,"BUNCO, GRAND THEFT",512,MACE/PEPPER SPRAY,IC,Invest Cont,24770,Kristen,F,35,Yes,Yes,664532,Caiden,M,33,Yes,2,No,1028,Keahi,M,14,2
200104769,15:35:00,Phone,FALSE,1,223,West Valley,268,3950,8,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,10956,Caroline,F,48,Yes,Yes,2318334,Abbey,M,39,Yes,6,No,4111,Rakayla,F,8,2
200104770,14:50:00,In-Person,FALSE,5,893,Harbor,180,6500,10,350,"THEFT, PERSON",221,GLASS,IC,Invest Cont,62507,Mia,F,46,Yes,Yes,923652,Beverley,M,30,Yes,6,No,4003,Melah,F,10,2
200104772,05:00:00,Phone,TRUE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,8289,Sherry,F,49,Yes,Yes,759842,Araceli,M,32,Yes,6,No,4111,Rakayla,F,8,2
200104774,11:10:00,Phone,FALSE,2,323,Northeast,255,4100,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,68853,Jesus,M,41,Yes,Yes,1491598,Ophelia,M,32,Yes,4,No,3248,Ciel,F,11,2
200104775,13:45:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,120441,Dustin,M,41,Yes,Yes,180266,Lupe,M,30,Yes,6,No,1024,Izreal,M,9,2
200104800,02:15:00,In-Person,TRUE,1,223,West Valley,268,3950,8,761,BRANDISH WEAPON,307,VEHICLE,IC,Invest Cont,86037,Pauline,F,32,Yes,Yes,472368,Keenan,M,31,No,0,No,4111,Rakayla,F,8,2
200104806,10:10:00,Phone,TRUE,3,371,West LA,244,5500,9,888,TRESPASSING,501,BOMB THREAT,IC,Invest Cont,111129,Michele,F,48,Yes,Yes,601484,Raegan,M,30,Yes,5,No,1029,Keysean,M,9,2
200104808,07:05:00,Phone,TRUE,3,336,Van Nuys,250,4149,9,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,20603,Veronica,F,47,Yes,Yes,1689603,Gillian,M,39,Yes,1,No,1029,Keysean,M,9,2
200104810,20:35:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,117765,Ricky,M,42,Yes,Yes,428482,Bobbie,M,40,No,0,No,2037,Traivon,M,12,2
200104813,19:00:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,39562,Thelma,F,36,Yes,Yes,167364,Rylie,M,32,Yes,7,No,2037,Traivon,M,12,2
200104814,17:50:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,114625,Suzanne,F,38,Yes,Yes,172433,Matteo,M,30,Yes,6,No,2037,Traivon,M,12,2
200104815,23:00:00,Phone,FALSE,1,223,West Valley,268,3950,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,62347,Lucille,F,53,Yes,Yes,1056919,Martina,M,33,Yes,3,No,4111,Rakayla,F,8,2
200104817,22:00:00,In-Person,FALSE,2,261,77th Street,150,8889,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,60182,Morgan,F,39,Yes,Yes,1380347,Cortney,M,33,Yes,1,No,3248,Ciel,F,11,2
200104818,01:30:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,48575,Joanne,F,42,Yes,Yes,2012281,Kyleigh,M,35,Yes,1,No,1024,Izreal,M,9,2
200104819,19:30:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,55695,Troy,M,42,Yes,Yes,1945915,Nayeli,M,34,Yes,3,No,2037,Traivon,M,12,2
200104820,23:10:00,Phone,TRUE,1,223,West Valley,268,3950,8,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,33632,Chloe,F,49,Yes,Yes,357591,Emery,M,41,Yes,4,No,4111,Rakayla,F,8,2
200104821,01:00:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,82389,Anita,F,59,Yes,Yes,1462443,Zackery,M,31,No,0,No,2037,Traivon,M,12,2
200104822,03:40:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,480,BIKE - STOLEN,504,DEMAND NOTE,IC,Invest Cont,104990,Connor,M,44,Yes,Yes,129322,Kaylin,M,37,No,0,No,2037,Traivon,M,12,2
200104823,19:45:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,350,"THEFT, PERSON",221,GLASS,IC,Invest Cont,49696,Isaiah,M,34,Yes,Yes,1043052,Arabella,M,36,No,0,No,2037,Traivon,M,12,2
200104826,14:30:00,Phone,TRUE,3,336,Van Nuys,250,4149,9,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,94392,Julian,M,47,Yes,Yes,2189395,Chandra,M,41,No,0,No,1027,Jonavan,M,8,2
200104827,05:00:00,In-Person,TRUE,2,261,77th Street,150,8889,9,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,27407,Jared,M,44,Yes,Yes,2183801,Kimberlee,M,39,Yes,1,No,3248,Ciel,F,11,2
200104829,05:00:00,In-Person,FALSE,3,336,Van Nuys,250,4149,9,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,91736,Holly,F,38,Yes,Yes,1317668,Roslyn,M,33,Yes,1,No,1029,Keysean,M,9,2
200104835,05:50:00,In-Person,FALSE,2,261,77th Street,150,8889,9,901,VIOLATION OF RESTRAINING ORDER,101,REVOLVER,IC,Invest Cont,81342,Lorraine,F,44,Yes,Yes,834524,Roxie,M,39,Yes,1,No,3248,Ciel,F,11,2
200104836,21:50:00,In-Person,FALSE,3,336,Van Nuys,250,4149,9,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,4625,Jayden,M,54,Yes,Yes,2020999,Rusty,M,35,No,0,No,1029,Keysean,M,9,2
200104842,09:00:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,41703,Geraldine,F,34,Yes,Yes,1196736,Gay,M,32,No,0,No,1029,Keysean,M,9,2
200104843,17:00:00,Phone,FALSE,2,322,Southwest,168,7800,8,910,KIDNAPPING,308,STICK,IC,Invest Cont,92219,Rhonda,F,5,Yes,Yes,868808,Jarvis,M,33,No,0,No,3248,Ciel,F,11,2
200104844,09:20:00,Phone,FALSE,1,223,West Valley,268,3950,8,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,75945,Dolores,F,34,Yes,Yes,2206033,Pearlie,M,34,Yes,3,No,4111,Rakayla,F,8,2
200104847,17:00:00,In-Person,TRUE,1,223,West Valley,268,3950,8,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,5963,Vivian,F,30,Yes,Yes,2338127,Efrain,M,30,No,0,No,4111,Rakayla,F,8,2
200104848,18:00:00,In-Person,FALSE,3,371,West LA,244,5500,9,930,CRIMINAL THREATS - NO WEAPON D,212,BOTTLE,IC,Invest Cont,34942,Darlene,F,46,Yes,Yes,1001066,Ahmad,M,35,No,0,No,1029,Keysean,M,9,2
200104849,11:45:00,Phone,FALSE,2,323,Northeast,255,4100,9,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,82085,Aiden,M,59,Yes,Yes,1853464,Magdalena,M,36,Yes,2,No,3248,Ciel,F,11,2
200104850,05:00:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,310,BURGLARY,113,SIMULATED GUN,IC,Invest Cont,55275,Calvin,M,46,Yes,Yes,1689228,Beatriz,M,35,Yes,2,No,3262,Lucyle,F,11,2
200104851,23:15:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,350,"THEFT, PERSON",221,GLASS,IC,Invest Cont,121514,Shane,M,60,Yes,Yes,549810,Saundra,M,36,No,0,No,3262,Lucyle,F,11,2
200104853,21:00:00,In-Person,FALSE,1,223,West Valley,268,3950,8,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,96493,Leo,M,39,Yes,Yes,1489009,Dulce,M,33,Yes,7,No,4111,Rakayla,F,8,2
200104857,15:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,420,THEFT FROM MOTOR VEHICLE - PET,506,FIRE,IC,Invest Cont,67983,Juanita,F,49,Yes,Yes,1478784,Colt,M,32,Yes,1,No,1024,Izreal,M,9,2
200104860,15:30:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,95508,Sally,F,33,Yes,Yes,883888,Justice,M,41,Yes,5,No,2037,Traivon,M,12,2
200104861,14:50:00,In-Person,FALSE,2,323,Northeast,255,4100,9,210,ROBBERY,515,PHYSICAL PRESENCE,AO,Adult Other,35053,Bertha,F,41,Yes,No,994327,Paulina,M,31,No,0,No,3249,Cledith,F,13,2
200104863,22:00:00,In-Person,FALSE,3,371,West LA,244,5500,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,38417,Gail,F,60,Yes,Yes,1397855,Cali,M,36,No,0,No,1030,Khayri,M,13,2
200104865,05:30:00,In-Person,TRUE,2,323,Northeast,255,4100,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,77358,Oscar,M,35,Yes,Yes,244444,Amari,M,30,No,0,No,3249,Cledith,F,13,2
200104866,09:00:00,Phone,FALSE,4,425,Rampart,165,8500,5,121,"RAPE, FORCIBLE",511,VERBAL THREAT,AO,Adult Other,95512,Mike,M,16,Yes,No,1658464,Khalil,M,39,No,0,No,4112,Rashae,F,14,2
200104868,20:00:00,Phone,FALSE,3,371,West LA,244,5500,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,66392,Randall,M,31,Yes,Yes,298439,Chuck,M,35,No,0,No,1030,Khayri,M,13,2
200104869,14:50:00,Phone,FALSE,3,336,Van Nuys,250,4149,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,23776,Ray,M,53,Yes,Yes,1579948,Eleanore,M,32,No,0,No,1030,Khayri,M,13,2
200104872,18:30:00,Phone,FALSE,3,371,West LA,244,5500,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,46007,Bernard,M,34,Yes,Yes,125217,Elissa,M,30,No,0,No,1030,Khayri,M,13,2
200104873,10:30:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,11253,Jeremiah,M,33,Yes,Yes,620113,Jamison,M,36,Yes,4,No,1024,Izreal,M,9,2
200104874,20:00:00,In-Person,FALSE,3,336,Van Nuys,250,4149,9,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,61458,Dana,F,52,Yes,Yes,1233690,Juana,M,40,No,0,No,1029,Keysean,M,9,2
200104875,19:55:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,888,TRESPASSING,501,BOMB THREAT,IC,Invest Cont,105999,Brooke,F,35,Yes,Yes,1896793,Ilene,M,30,Yes,2,No,3262,Lucyle,F,11,2
200104879,20:20:00,Phone,TRUE,7,1001,Hollywood,280,3200,8,210,ROBBERY,515,PHYSICAL PRESENCE,IC,Invest Cont,85627,Leroy,M,16,Yes,No,1016740,Kenzie,M,39,Yes,1,No,3263,Lundon,F,9,2
200104880,18:00:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,36878,Amelia,F,44,Yes,No,2132172,Maci,M,30,No,0,No,1028,Keahi,M,14,2
200104881,23:00:00,Phone,TRUE,7,1001,Hollywood,280,3200,8,236,INTIMATE PARTNER - AGGRAVATED,205,KITCHEN KNIFE,IC,Invest Cont,28403,Corey,M,39,Yes,Yes,1102828,Kade,M,36,No,0,No,3263,Lundon,F,9,2
200104884,14:00:00,Phone,TRUE,3,336,Van Nuys,250,4149,9,341,THEFT-GRAND ($950.01 & OVER)EX,208,RAZOR,IC,Invest Cont,71716,June,F,48,Yes,Yes,164968,Devin,M,32,No,0,No,1030,Khayri,M,13,2
200104885,16:00:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,480,BIKE - STOLEN,504,DEMAND NOTE,IC,Invest Cont,112330,Owen,M,50,Yes,Yes,157128,Josh,M,36,No,0,No,1024,Izreal,M,9,2
200104886,16:25:00,In-Person,TRUE,1,223,West Valley,268,3950,8,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,47652,Claire,F,54,Yes,Yes,396290,Odessa,M,39,No,0,No,4111,Rakayla,F,8,2
200104887,15:20:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,946,OTHER MISCELLANEOUS CRIME,204,FOLDING KNIFE,AO,Adult Other,106166,Jay,M,56,Yes,No,188778,Sonny,M,33,Yes,4,No,3263,Lundon,F,9,2
200104895,19:00:00,Phone,FALSE,2,261,77th Street,150,8889,9,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,18249,Kristin,F,49,Yes,No,1792105,Ulysses,M,34,No,0,No,3249,Cledith,F,13,2
200104896,18:10:00,Phone,TRUE,1,223,West Valley,268,3950,8,956,"LETTERS, LEWD  -  TELEPHONE CA",206,SWITCH BLADE,IC,Invest Cont,89999,Beatrice,F,52,Yes,No,1476730,Krystle,M,36,No,0,No,4111,Rakayla,F,8,2
200104903,10:00:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,120628,Clifford,M,36,Yes,No,1007375,Lorrie,M,31,Yes,1,No,1024,Izreal,M,9,2
200104911,07:00:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,910,KIDNAPPING,308,STICK,IC,Invest Cont,62324,Marion,F,16,Yes,No,2223001,Arline,M,41,No,0,No,2037,Traivon,M,12,2
200104921,12:00:00,In-Person,TRUE,6,990,Hollenbeck,170,6686,5,740,VANDALISM - FELONY ($400 & OVE,200,KNIFE WITH BLADE 6INCHES OR LE,IC,Invest Cont,21263,Tara,F,47,Yes,No,1953424,Sharron,M,32,Yes,1,No,1024,Izreal,M,9,2
200104922,08:30:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,625,OTHER ASSAULT,104,SHOTGUN,IC,Invest Cont,110431,Madeline,F,50,Yes,No,135909,Deirdre,M,34,Yes,3,No,1024,Izreal,M,9,2
200104924,14:00:00,In-Person,FALSE,6,990,Hollenbeck,170,6686,5,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,92591,Barry,M,53,Yes,Yes,985057,Lilian,M,35,No,0,No,1024,Izreal,M,9,2
200104926,12:00:00,In-Person,FALSE,2,261,77th Street,150,8889,9,331,THEFT FROM MOTOR VEHICLE - GRA,312,PIPE/METAL PIPE,IC,Invest Cont,23770,Debbie,F,38,Yes,Yes,464351,Liza,M,41,No,0,No,1023,Everrett,M,12,2
200104928,12:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,7593,Eileen,F,42,Yes,Yes,2222629,Madilyn,M,40,Yes,5,No,2037,Traivon,M,12,2
200104934,15:00:00,In-Person,FALSE,7,1001,Hollywood,280,3200,8,442,SHOPLIFTING - PETTY THEFT ($95,400,"STRONG-ARM (HANDS, FIST, FEET ",IC,Invest Cont,4357,Manuel,M,44,Yes,No,1201951,Gunner,M,41,Yes,5,No,3263,Lundon,F,9,2
200104941,16:20:00,In-Person,TRUE,2,261,77th Street,150,8889,9,930,CRIMINAL THREATS - NO WEAPON D,212,BOTTLE,IC,Invest Cont,87222,Ida,F,58,Yes,Yes,1246975,Carey,M,35,Yes,6,No,3249,Cledith,F,13,2
200104945,15:30:00,Phone,TRUE,3,336,Van Nuys,250,4149,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,69215,Blake,M,32,Yes,No,1387915,Tommie,M,35,No,0,No,1030,Khayri,M,13,2
200104946,15:30:00,In-Person,TRUE,2,323,Northeast,255,4100,9,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,4972,Dean,M,38,Yes,Yes,1408718,Ned,M,35,No,0,No,3249,Cledith,F,13,2
200104953,19:00:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,IC,Invest Cont,47201,Kim,F,59,Yes,No,1069528,Alyce,M,30,Yes,3,No,5555,Shaaron,F,13,2
200104954,22:10:00,Phone,FALSE,7,1001,Hollywood,280,3200,8,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,1616,Bernice,F,48,Yes,Yes,126345,Prince,M,37,No,0,No,3263,Lundon,F,9,2
200104955,02:30:00,Phone,TRUE,6,990,Hollenbeck,170,6686,5,624,BATTERY - SIMPLE ASSAULT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,40727,Ronnie,M,32,Yes,No,1027550,Everly,M,37,Yes,1,No,2037,Traivon,M,12,2
200104959,01:00:00,Phone,FALSE,1,223,West Valley,268,3950,8,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,3663,Gavin,M,57,Yes,Yes,729987,Marta,M,30,No,0,No,1031,Kowen,M,13,2
200104960,23:30:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,626,INTIMATE PARTNER - SIMPLE ASSA,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,81569,Cassandra,F,49,Yes,No,336087,Melina,M,32,Yes,1,No,1024,Izreal,M,9,2
200104962,14:30:00,Phone,FALSE,1,223,West Valley,268,3950,8,910,KIDNAPPING,308,STICK,IC,Invest Cont,123103,Regina,F,5,Yes,Yes,1152763,Danica,M,30,Yes,1,No,4111,Rakayla,F,8,2
200104963,16:30:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,440,THEFT PLAIN - PETTY ($950 & UN,102,HAND GUN,IC,Invest Cont,99915,Elsie,F,50,Yes,Yes,1595108,Janae,M,35,No,0,No,2037,Traivon,M,12,2
200104964,18:30:00,In-Person,TRUE,2,261,77th Street,150,8889,9,330,BURGLARY FROM VEHICLE,302,BLUNT INSTRUMENT,IC,Invest Cont,59095,Jo,F,59,Yes,Yes,661227,Jacklyn,M,34,No,0,No,3249,Cledith,F,13,2
200104971,19:00:00,Phone,FALSE,6,990,Hollenbeck,170,6686,5,510,VEHICLE - STOLEN,207,OTHER KNIFE,IC,Invest Cont,33713,Tommy,M,37,Yes,Yes,365990,Elvis,M,35,No,0,No,1024,Izreal,M,9,2
